Date,Flow
6/28/1980,32.31
6/29/1980,31.72
6/30/1980,30.74
7/1/1980,30.05
7/2/1980,29.37
7/3/1980,28.68
7/4/1980,27.95
7/5/1980,27.16
7/6/1980,26.32
7/7/1980,25.48
7/8/1980,24.86
7/9/1980,24.28
7/10/1980,31.34
7/11/1980,33.96
7/12/1980,29.2
7/13/1980,26.09
7/14/1980,24.2
7/15/1980,22.75
7/16/1980,21.74
7/17/1980,20.76
7/18/1980,20.16
7/19/1980,19.38
7/20/1980,18.85
7/21/1980,18.31
7/22/1980,17.66
7/23/1980,17.18
7/24/1980,16.57
7/25/1980,30.29
7/26/1980,24.12
7/27/1980,20.46
7/28/1980,18.11
7/29/1980,16.46
7/30/1980,17.28
7/31/1980,14.97
8/1/1980,12.48
8/2/1980,11.08
8/3/1980,9.57
8/4/1980,8.839
8/5/1980,8.196
8/6/1980,7.82
8/7/1980,6.855
8/8/1980,5.858
8/9/1980,5.152
8/10/1980,4.701
8/11/1980,4.206
8/12/1980,4.102
8/13/1980,3.961
8/14/1980,4.001
8/15/1980,3.691
8/16/1980,3.253
8/17/1980,2.999
8/18/1980,2.776
8/19/1980,2.742
8/20/1980,2.834
8/21/1980,2.721
8/22/1980,2.516
8/23/1980,2.222
8/24/1980,2.039
8/25/1980,2.206
8/26/1980,8.722
8/27/1980,6.166
8/28/1980,4.616
8/29/1980,3.519
8/30/1980,23.97
8/31/1980,59.34
9/1/1980,25.18
9/2/1980,17.01
9/3/1980,12.36
9/4/1980,9.675
9/5/1980,8.097
9/6/1980,7.035
9/7/1980,6.319
9/8/1980,5.767
9/9/1980,5.41
9/10/1980,5.108
9/11/1980,4.886
9/12/1980,4.725
9/13/1980,4.591
9/14/1980,4.475
9/15/1980,4.326
9/16/1980,4.205
9/17/1980,4.101
9/18/1980,4.078
9/19/1980,3.915
9/20/1980,3.842
9/21/1980,3.745
9/22/1980,3.704
9/23/1980,3.584
9/24/1980,3.45
9/25/1980,3.324
9/26/1980,3.241
9/27/1980,18.98
9/28/1980,12.39
9/29/1980,8.737
9/30/1980,6.699
10/1/1980,5.308
10/2/1980,4.382
10/3/1980,3.797
10/4/1980,3.513
10/5/1980,3.176
10/6/1980,3.028
10/7/1980,2.792
10/8/1980,2.596
10/9/1980,2.387
10/10/1980,2.213
10/11/1980,2.149
10/12/1980,2.131
10/13/1980,1.761
10/14/1980,1.802
10/15/1980,1.89
10/16/1980,18.76
10/17/1980,196.1
10/18/1980,43.88
10/19/1980,27.7
10/20/1980,30.58
10/21/1980,197.7
10/22/1980,107
10/23/1980,81.79
10/24/1980,43.8
10/25/1980,32.22
10/26/1980,25.36
10/27/1980,21.28
10/28/1980,18.85
10/29/1980,17.31
10/30/1980,16.27
10/31/1980,15.61
11/1/1980,15.12
11/2/1980,35.46
11/3/1980,120.2
11/4/1980,487.8
11/5/1980,409.8
11/6/1980,279.7
11/7/1980,132.3
11/8/1980,118.2
11/9/1980,256.8
11/10/1980,190.5
11/11/1980,88.78
11/12/1980,69.81
11/13/1980,243.5
11/14/1980,111.1
11/15/1980,78.12
11/16/1980,65.53
11/17/1980,58.34
11/18/1980,75.87
11/19/1980,94.26
11/20/1980,68.08
11/21/1980,60.98
11/22/1980,56.91
11/23/1980,54.42
11/24/1980,730.8
11/25/1980,232.5
11/26/1980,100.3
11/27/1980,160.2
11/28/1980,86.03
11/29/1980,76.43
11/30/1980,69.44
12/1/1980,77.08
12/2/1980,77.81
12/3/1980,71.54
12/4/1980,100.1
12/5/1980,364.7
12/6/1980,412.1
12/7/1980,131.3
12/8/1980,105.7
12/9/1980,91.51
12/10/1980,100.9
12/11/1980,90.51
12/12/1980,82.6
12/13/1980,78.02
12/14/1980,77.77
12/15/1980,74.55
12/16/1980,72.83
12/17/1980,71.33
12/18/1980,70.22
12/19/1980,71.26
12/20/1980,70.81
12/21/1980,72.5
12/22/1980,111
12/23/1980,258.5
12/24/1980,98.23
12/25/1980,86.06
12/26/1980,79.11
12/27/1980,74.67
12/28/1980,117.8
12/29/1980,88.54
12/30/1980,91.93
12/31/1980,348.5
1/1/1981,165.9
1/2/1981,101
1/3/1981,81
1/4/1981,74.65
1/5/1981,70.23
1/6/1981,67.37
1/7/1981,65.23
1/8/1981,63.6
1/9/1981,62.24
1/10/1981,61.05
1/11/1981,64.98
1/12/1981,59.04
1/13/1981,141
1/14/1981,167.6
1/15/1981,70.43
1/16/1981,71.25
1/17/1981,58.27
1/18/1981,55.95
1/19/1981,58.48
1/20/1981,414.6
1/21/1981,281.7
1/22/1981,132.4
1/23/1981,195.3
1/24/1981,304.1
1/25/1981,112.2
1/26/1981,88.39
1/27/1981,74.52
1/28/1981,65.92
1/29/1981,60.63
1/30/1981,58.93
1/31/1981,97.84
2/1/1981,276.8
2/2/1981,205.3
2/3/1981,398.7
2/4/1981,128
2/5/1981,97.92
2/6/1981,83.95
2/7/1981,75.64
2/8/1981,70.45
2/9/1981,67.09
2/10/1981,64.79
2/11/1981,63.1
2/12/1981,61.79
2/13/1981,60.69
2/14/1981,59.71
2/15/1981,58.82
2/16/1981,57.98
2/17/1981,57.18
2/18/1981,56.37
2/19/1981,55.56
2/20/1981,59.12
2/21/1981,56.08
2/22/1981,60.36
2/23/1981,57.01
2/24/1981,54.75
2/25/1981,53.06
2/26/1981,51.84
2/27/1981,50.65
2/28/1981,49.66
3/1/1981,48.76
3/2/1981,47.72
3/3/1981,46.82
3/4/1981,45.99
3/5/1981,45.05
3/6/1981,44.32
3/7/1981,43.36
3/8/1981,42.59
3/9/1981,41.8
3/10/1981,45.7
3/11/1981,78.61
3/12/1981,52
3/13/1981,46.87
3/14/1981,43.72
3/15/1981,41.49
3/16/1981,39.69
3/17/1981,38.42
3/18/1981,41.04
3/19/1981,38.6
3/20/1981,37.02
3/21/1981,35.61
3/22/1981,42.28
3/23/1981,37.93
3/24/1981,51.8
3/25/1981,82.21
3/26/1981,49.09
3/27/1981,42.78
3/28/1981,38.89
3/29/1981,36.29
3/30/1981,34.62
3/31/1981,33.23
4/1/1981,32.22
4/2/1981,51.87
4/3/1981,80.14
4/4/1981,50.39
4/5/1981,172.9
4/6/1981,67.85
4/7/1981,53.48
4/8/1981,45.67
4/9/1981,40.99
4/10/1981,38.05
4/11/1981,39.76
4/12/1981,46.78
4/13/1981,40.2
4/14/1981,36.94
4/15/1981,34.87
4/16/1981,33.31
4/17/1981,32.38
4/18/1981,31.39
4/19/1981,30.73
4/20/1981,30.16
4/21/1981,29.67
4/22/1981,29.07
4/23/1981,28.45
4/24/1981,27.93
4/25/1981,33.67
4/26/1981,42.23
4/27/1981,34.41
4/28/1981,31.07
4/29/1981,29.07
4/30/1981,27.56
5/1/1981,26.53
5/2/1981,25.6
5/3/1981,24.97
5/4/1981,24.31
5/5/1981,23.72
5/6/1981,26.45
5/7/1981,59.98
5/8/1981,58.91
5/9/1981,39.91
5/10/1981,33.11
5/11/1981,28.91
5/12/1981,26.37
5/13/1981,35.63
5/14/1981,29.4
5/15/1981,26.22
5/16/1981,42.37
5/17/1981,31.27
5/18/1981,27.24
5/19/1981,24.71
5/20/1981,22.98
5/21/1981,21.79
5/22/1981,20.86
5/23/1981,20.23
5/24/1981,19.56
5/25/1981,18.9
5/26/1981,18.4
5/27/1981,17.9
5/28/1981,17.34
5/29/1981,16.89
5/30/1981,16.39
5/31/1981,15.92
6/1/1981,15.41
6/2/1981,14.94
6/3/1981,14.58
6/4/1981,14.23
6/5/1981,13.75
6/6/1981,13.48
6/7/1981,34.53
6/8/1981,34.55
6/9/1981,24.61
6/10/1981,20.02
6/11/1981,17.23
6/12/1981,15.4
6/13/1981,14.19
6/14/1981,13.14
6/15/1981,12.57
6/16/1981,11.98
6/17/1981,11.21
6/18/1981,10.39
6/19/1981,9.929
6/20/1981,9.433
6/21/1981,8.467
6/22/1981,7.518
6/23/1981,6.551
6/24/1981,5.723
6/25/1981,4.981
6/26/1981,4.596
6/27/1981,15.51
6/28/1981,17.37
6/29/1981,11.4
6/30/1981,8.068
7/1/1981,6.107
7/2/1981,5.134
7/3/1981,4.358
7/4/1981,3.459
7/5/1981,2.974
7/6/1981,2.546
7/7/1981,7.787
7/8/1981,5.381
7/9/1981,3.895
7/10/1981,5.46
7/11/1981,4.006
7/12/1981,3.091
7/13/1981,2.339
7/14/1981,1.992
7/15/1981,1.92
7/16/1981,1.914
7/17/1981,1.757
7/18/1981,1.672
7/19/1981,1.696
7/20/1981,1.218
7/21/1981,1.116
7/22/1981,1.005
7/23/1981,0.96
7/24/1981,0.967
7/25/1981,1.02
7/26/1981,0.942
7/27/1981,0.937
7/28/1981,15.13
7/29/1981,21.64
7/30/1981,13.29
7/31/1981,8.684
8/1/1981,6.027
8/2/1981,4.445
8/3/1981,3.371
8/4/1981,8.491
8/5/1981,5.777
8/6/1981,4.239
8/7/1981,3.307
8/8/1981,2.747
8/9/1981,2.285
8/10/1981,1.866
8/11/1981,1.789
8/12/1981,1.816
8/13/1981,1.59
8/14/1981,1.324
8/15/1981,1.229
8/16/1981,1.224
8/17/1981,0.997
8/18/1981,1.183
8/19/1981,0.965
8/20/1981,0.942
8/21/1981,0.826
8/22/1981,0.832
8/23/1981,0.871
8/24/1981,0.533
8/25/1981,0.715
8/26/1981,5.459
8/27/1981,3.334
8/28/1981,2.328
8/29/1981,1.686
8/30/1981,1.12
8/31/1981,1.19
9/1/1981,0.942
9/2/1981,0.988
9/3/1981,1.015
9/4/1981,0.964
9/5/1981,0.515
9/6/1981,0.757
9/7/1981,4.616
9/8/1981,2.759
9/9/1981,1.854
9/10/1981,1.236
9/11/1981,0.987
9/12/1981,0.996
9/13/1981,0.905
9/14/1981,0.938
9/15/1981,0.595
9/16/1981,0.687
9/17/1981,0.68
9/18/1981,0.622
9/19/1981,0.563
9/20/1981,0.516
9/21/1981,0.506
9/22/1981,12.16
9/23/1981,65.38
9/24/1981,87.61
9/25/1981,52.61
9/26/1981,31.55
9/27/1981,22.76
9/28/1981,17.89
9/29/1981,18.93
9/30/1981,16.03
10/1/1981,12.55
10/2/1981,10.45
10/3/1981,9.186
10/4/1981,8.425
10/5/1981,7.917
10/6/1981,7.539
10/7/1981,7.294
10/8/1981,23.34
10/9/1981,392.2
10/10/1981,319.1
10/11/1981,73.15
10/12/1981,47.95
10/13/1981,35.06
10/14/1981,27.49
10/15/1981,22.88
10/16/1981,19.96
10/17/1981,18.2
10/18/1981,16.94
10/19/1981,16.07
10/20/1981,15.52
10/21/1981,15.03
10/22/1981,14.73
10/23/1981,22.11
10/24/1981,18.72
10/25/1981,16.92
10/26/1981,15.76
10/27/1981,35.08
10/28/1981,53.37
10/29/1981,30.43
10/30/1981,24.62
10/31/1981,21.28
11/1/1981,55.77
11/2/1981,83.77
11/3/1981,121.7
11/4/1981,181.4
11/5/1981,271.9
11/6/1981,78.71
11/7/1981,57.8
11/8/1981,46.5
11/9/1981,40.1
11/10/1981,36.19
11/11/1981,33.75
11/12/1981,56.45
11/13/1981,40.68
11/14/1981,36.79
11/15/1981,34.3
11/16/1981,54.58
11/17/1981,190.2
11/18/1981,299.4
11/19/1981,86.18
11/20/1981,71.5
11/21/1981,465.6
11/22/1981,133
11/23/1981,78.56
11/24/1981,66.04
11/25/1981,58.66
11/26/1981,67.6
11/27/1981,278.9
11/28/1981,87.97
11/29/1981,121.7
11/30/1981,83.07
12/1/1981,101
12/2/1981,96.43
12/3/1981,280.2
12/4/1981,353.9
12/5/1981,113.7
12/6/1981,92.37
12/7/1981,96.25
12/8/1981,200.3
12/9/1981,109.4
12/10/1981,94.72
12/11/1981,124.9
12/12/1981,91.03
12/13/1981,83.28
12/14/1981,84.24
12/15/1981,78.63
12/16/1981,75.47
12/17/1981,149.1
12/18/1981,107.1
12/19/1981,92.22
12/20/1981,84.19
12/21/1981,79.68
12/22/1981,77.53
12/23/1981,103
12/24/1981,88.25
12/25/1981,90.84
12/26/1981,84.59
12/27/1981,83.37
12/28/1981,82.99
12/29/1981,80.26
12/30/1981,79.11
12/31/1981,99.25
1/1/1982,430.3
1/2/1982,204.3
1/3/1982,133.9
1/4/1982,113.1
1/5/1982,146.5
1/6/1982,105.2
1/7/1982,135.5
1/8/1982,102.5
1/9/1982,94.37
1/10/1982,99.56
1/11/1982,91.66
1/12/1982,87.3
1/13/1982,86.35
1/14/1982,83.56
1/15/1982,81.61
1/16/1982,80.3
1/17/1982,86.04
1/18/1982,79.09
1/19/1982,77.36
1/20/1982,77.08
1/21/1982,75.07
1/22/1982,73.81
1/23/1982,95.56
1/24/1982,120.9
1/25/1982,99.82
1/26/1982,88.18
1/27/1982,85.1
1/28/1982,86.7
1/29/1982,88.48
1/30/1982,81.46
1/31/1982,77.14
2/1/1982,74.17
2/2/1982,72.01
2/3/1982,104.9
2/4/1982,99.04
2/5/1982,92.84
2/6/1982,192.3
2/7/1982,96.48
2/8/1982,133.2
2/9/1982,141.1
2/10/1982,231
2/11/1982,116.1
2/12/1982,98.87
2/13/1982,89.81
2/14/1982,84.12
2/15/1982,80.36
2/16/1982,77.69
2/17/1982,75.65
2/18/1982,75.85
2/19/1982,77.68
2/20/1982,75.77
2/21/1982,127.2
2/22/1982,80.99
2/23/1982,76.26
2/24/1982,130.1
2/25/1982,78.03
2/26/1982,73.23
2/27/1982,70.41
2/28/1982,68.41
3/1/1982,66.79
3/2/1982,65.42
3/3/1982,64.18
3/4/1982,70.33
3/5/1982,105.3
3/6/1982,430.5
3/7/1982,87.73
3/8/1982,96.98
3/9/1982,68.75
3/10/1982,70.59
3/11/1982,65.3
3/12/1982,88.21
3/13/1982,157.9
3/14/1982,82.3
3/15/1982,71.83
3/16/1982,65.73
3/17/1982,61.86
3/18/1982,59.2
3/19/1982,57.21
3/20/1982,55.64
3/21/1982,54.29
3/22/1982,53.2
3/23/1982,60.94
3/24/1982,55.94
3/25/1982,53.29
3/26/1982,51.32
3/27/1982,49.78
3/28/1982,48.54
3/29/1982,47.43
3/30/1982,46.31
3/31/1982,45.36
4/1/1982,44.42
4/2/1982,43.37
4/3/1982,42.53
4/4/1982,41.56
4/5/1982,40.79
4/6/1982,39.8
4/7/1982,39.07
4/8/1982,38.26
4/9/1982,56.14
4/10/1982,62.32
4/11/1982,115.6
4/12/1982,75.82
4/13/1982,58.38
4/14/1982,53.98
4/15/1982,47.73
4/16/1982,55.78
4/17/1982,47.47
4/18/1982,43.6
4/19/1982,40.92
4/20/1982,39.14
4/21/1982,37.62
4/22/1982,36.5
4/23/1982,35.53
4/24/1982,34.54
4/25/1982,33.78
4/26/1982,40.67
4/27/1982,36.67
4/28/1982,34.26
4/29/1982,32.72
4/30/1982,38.19
5/1/1982,53.81
5/2/1982,61.17
5/3/1982,83.11
5/4/1982,62.44
5/5/1982,57.07
5/6/1982,46.92
5/7/1982,62.14
5/8/1982,46.56
5/9/1982,119.1
5/10/1982,192.9
5/11/1982,72.91
5/12/1982,57.76
5/13/1982,49.42
5/14/1982,44.5
5/15/1982,41.38
5/16/1982,39.25
5/17/1982,37.79
5/18/1982,36.61
5/19/1982,35.75
5/20/1982,44.1
5/21/1982,48.38
5/22/1982,41.81
5/23/1982,38.25
5/24/1982,36.01
5/25/1982,36.59
5/26/1982,41.6
5/27/1982,37.19
5/28/1982,34.62
5/29/1982,35.49
5/30/1982,33.09
5/31/1982,31.51
6/1/1982,30.37
6/2/1982,29.37
6/3/1982,28.61
6/4/1982,27.88
6/5/1982,27.31
6/6/1982,32.66
6/7/1982,35.72
6/8/1982,37.15
6/9/1982,32.06
6/10/1982,29
6/11/1982,32.05
6/12/1982,34.18
6/13/1982,29.62
6/14/1982,26.7
6/15/1982,103.6
6/16/1982,81.57
6/17/1982,48.16
6/18/1982,38.38
6/19/1982,32.64
6/20/1982,29.16
6/21/1982,26.78
6/22/1982,24.99
6/23/1982,23.74
6/24/1982,22.73
6/25/1982,21.97
6/26/1982,21.36
6/27/1982,20.73
6/28/1982,20.17
6/29/1982,19.53
6/30/1982,18.94
7/1/1982,18.59
7/2/1982,18.07
7/3/1982,17.71
7/4/1982,17.13
7/5/1982,16.65
7/6/1982,16.25
7/7/1982,15.75
7/8/1982,15.32
7/9/1982,14.78
7/10/1982,14.16
7/11/1982,13.92
7/12/1982,13.52
7/13/1982,13.1
7/14/1982,12.42
7/15/1982,11.72
7/16/1982,10.7
7/17/1982,9.829
7/18/1982,9.484
7/19/1982,8.978
7/20/1982,8.148
7/21/1982,7.209
7/22/1982,6.807
7/23/1982,6.421
7/24/1982,6.157
7/25/1982,5.386
7/26/1982,4.778
7/27/1982,4.473
7/28/1982,4.38
7/29/1982,4.15
7/30/1982,3.646
7/31/1982,3.239
8/1/1982,3.125
8/2/1982,3.136
8/3/1982,3.083
8/4/1982,2.835
8/5/1982,2.574
8/6/1982,2.768
8/7/1982,2.682
8/8/1982,2.683
8/9/1982,2.341
8/10/1982,2.216
8/11/1982,2.192
8/12/1982,2.222
8/13/1982,1.836
8/14/1982,1.822
8/15/1982,1.749
8/16/1982,2.474
8/17/1982,2.3
8/18/1982,2.809
8/19/1982,13.1
8/20/1982,8.246
8/21/1982,5.567
8/22/1982,3.951
8/23/1982,2.895
8/24/1982,2.172
8/25/1982,1.753
8/26/1982,2.694
8/27/1982,3.261
8/28/1982,3.273
8/29/1982,2.523
8/30/1982,1.869
8/31/1982,1.798
9/1/1982,1.632
9/2/1982,1.329
9/3/1982,1.22
9/4/1982,1.266
9/5/1982,5.307
9/6/1982,3.389
9/7/1982,2.444
9/8/1982,1.844
9/9/1982,1.717
9/10/1982,1.038
9/11/1982,13.68
9/12/1982,8.407
9/13/1982,10.31
9/14/1982,6.839
9/15/1982,4.869
9/16/1982,3.619
9/17/1982,2.855
9/18/1982,2.283
9/19/1982,1.98
9/20/1982,1.719
9/21/1982,1.863
9/22/1982,1.547
9/23/1982,1.431
9/24/1982,1.335
9/25/1982,1.308
9/26/1982,1.085
9/27/1982,1.203
9/28/1982,1.016
9/29/1982,1.168
9/30/1982,1.024
10/1/1982,0.932
10/2/1982,1.093
10/3/1982,0.966
10/4/1982,0.884
10/5/1982,0.855
10/6/1982,8.488
10/7/1982,5.133
10/8/1982,3.505
10/9/1982,2.565
10/10/1982,17.26
10/11/1982,10.7
10/12/1982,7.088
10/13/1982,4.983
10/14/1982,3.711
10/15/1982,10.33
10/16/1982,6.831
10/17/1982,4.905
10/18/1982,6.656
10/19/1982,29.73
10/20/1982,91.1
10/21/1982,147.3
10/22/1982,71.33
10/23/1982,72.74
10/24/1982,37.97
10/25/1982,27.55
10/26/1982,21.4
10/27/1982,17.84
10/28/1982,15.66
10/29/1982,14.28
10/30/1982,36.83
10/31/1982,36.07
11/1/1982,25.67
11/2/1982,20.9
11/3/1982,82.21
11/4/1982,169.9
11/5/1982,97.96
11/6/1982,100.6
11/7/1982,52.67
11/8/1982,50.44
11/9/1982,39.59
11/10/1982,33.73
11/11/1982,122.5
11/12/1982,301.2
11/13/1982,76.69
11/14/1982,56.61
11/15/1982,69.84
11/16/1982,466.1
11/17/1982,334.5
11/18/1982,380.1
11/19/1982,183.9
11/20/1982,176.9
11/21/1982,98.09
11/22/1982,79.09
11/23/1982,68.22
11/24/1982,61.69
11/25/1982,57.7
11/26/1982,55.18
11/27/1982,53.54
11/28/1982,52.43
11/29/1982,51.62
11/30/1982,50.98
12/1/1982,50.79
12/2/1982,50.35
12/3/1982,50.62
12/4/1982,50.35
12/5/1982,50.41
12/6/1982,64.56
12/7/1982,56.4
12/8/1982,128.1
12/9/1982,97.34
12/10/1982,71.86
12/11/1982,65.13
12/12/1982,142.8
12/13/1982,204.9
12/14/1982,81.38
12/15/1982,72.82
12/16/1982,139
12/17/1982,419.2
12/18/1982,280.3
12/19/1982,124
12/20/1982,107.1
12/21/1982,90.16
12/22/1982,107.1
12/23/1982,91.71
12/24/1982,104.8
12/25/1982,184.3
12/26/1982,408.7
12/27/1982,137.3
12/28/1982,501.3
12/29/1982,219
12/30/1982,136.9
12/31/1982,223.6
1/1/1983,153.3
1/2/1983,118.9
1/3/1983,106.5
1/4/1983,99.07
1/5/1983,122.1
1/6/1983,106.3
1/7/1983,112
1/8/1983,94.55
1/9/1983,90.89
1/10/1983,90.73
1/11/1983,88.37
1/12/1983,87
1/13/1983,85.92
1/14/1983,84.66
1/15/1983,84.59
1/16/1983,85.34
1/17/1983,103.3
1/18/1983,88.13
1/19/1983,84.64
1/20/1983,87.83
1/21/1983,82.88
1/22/1983,87.85
1/23/1983,184.3
1/24/1983,217.3
1/25/1983,132.8
1/26/1983,101.8
1/27/1983,93.09
1/28/1983,102.2
1/29/1983,89.93
1/30/1983,89.51
1/31/1983,84.19
2/1/1983,81.18
2/2/1983,86.23
2/3/1983,113
2/4/1983,88.79
2/5/1983,105.2
2/6/1983,93.96
2/7/1983,86.32
2/8/1983,81.86
2/9/1983,87.33
2/10/1983,84.05
2/11/1983,79.63
2/12/1983,93.68
2/13/1983,177.3
2/14/1983,91.57
2/15/1983,94.31
2/16/1983,85.65
2/17/1983,83.89
2/18/1983,78.84
2/19/1983,76.31
2/20/1983,73.78
2/21/1983,71.65
2/22/1983,79.01
2/23/1983,104.3
2/24/1983,80.69
2/25/1983,75.07
2/26/1983,71.4
2/27/1983,68.83
2/28/1983,66.9
3/1/1983,65.32
3/2/1983,63.94
3/3/1983,71.02
3/4/1983,72.42
3/5/1983,67.18
3/6/1983,63.87
3/7/1983,61.51
3/8/1983,80.03
3/9/1983,66.31
3/10/1983,62.22
3/11/1983,59.41
3/12/1983,57.33
3/13/1983,55.67
3/14/1983,58.82
3/15/1983,61.79
3/16/1983,57.39
3/17/1983,54.48
3/18/1983,54.14
3/19/1983,86.89
3/20/1983,67.31
3/21/1983,59.68
3/22/1983,55.06
3/23/1983,57.2
3/24/1983,99.98
3/25/1983,114
3/26/1983,80.88
3/27/1983,73.01
3/28/1983,70.8
3/29/1983,135.8
3/30/1983,95.39
3/31/1983,83
4/1/1983,70.56
4/2/1983,63.63
4/3/1983,73.17
4/4/1983,63.3
4/5/1983,58.95
4/6/1983,56.21
4/7/1983,54.15
4/8/1983,52.66
4/9/1983,51.39
4/10/1983,50.31
4/11/1983,49.33
4/12/1983,48.47
4/13/1983,47.49
4/14/1983,46.7
4/15/1983,45.88
4/16/1983,45.16
4/17/1983,44.26
4/18/1983,43.5
4/19/1983,42.75
4/20/1983,41.87
4/21/1983,41.13
4/22/1983,40.4
4/23/1983,64.64
4/24/1983,68.98
4/25/1983,113.7
4/26/1983,212.2
4/27/1983,80.29
4/28/1983,71.16
4/29/1983,60
4/30/1983,53.34
5/1/1983,49.1
5/2/1983,46.37
5/3/1983,44.37
5/4/1983,42.84
5/5/1983,41.77
5/6/1983,40.6
5/7/1983,39.7
5/8/1983,38.86
5/9/1983,38.01
5/10/1983,37.32
5/11/1983,36.57
5/12/1983,35.8
5/13/1983,35.11
5/14/1983,34.39
5/15/1983,33.69
5/16/1983,33.07
5/17/1983,32.42
5/18/1983,31.69
5/19/1983,43.35
5/20/1983,54.26
5/21/1983,42.45
5/22/1983,37.13
5/23/1983,60.91
5/24/1983,42.27
5/25/1983,36.78
5/26/1983,33.41
5/27/1983,31.11
5/28/1983,29.43
5/29/1983,28.32
5/30/1983,27.31
5/31/1983,26.43
6/1/1983,25.68
6/2/1983,24.82
6/3/1983,24.24
6/4/1983,23.59
6/5/1983,22.87
6/6/1983,22.16
6/7/1983,21.42
6/8/1983,20.85
6/9/1983,26.61
6/10/1983,23.41
6/11/1983,21.35
6/12/1983,20
6/13/1983,19.01
6/14/1983,18.2
6/15/1983,17.55
6/16/1983,17.13
6/17/1983,16.6
6/18/1983,16.12
6/19/1983,15.54
6/20/1983,17.29
6/21/1983,15.83
6/22/1983,33.21
6/23/1983,69.23
6/24/1983,46.23
6/25/1983,33.03
6/26/1983,25.93
6/27/1983,21.52
6/28/1983,18.75
6/29/1983,16.77
6/30/1983,15.73
7/1/1983,14.79
7/2/1983,13.98
7/3/1983,13.16
7/4/1983,12.44
7/5/1983,12.01
7/6/1983,11.45
7/7/1983,10.66
7/8/1983,9.963
7/9/1983,9.224
7/10/1983,8.342
7/11/1983,7.796
7/12/1983,7.432
7/13/1983,7.037
7/14/1983,6.539
7/15/1983,6.26
7/16/1983,5.784
7/17/1983,5.442
7/18/1983,5.273
7/19/1983,5.053
7/20/1983,4.552
7/21/1983,4.292
7/22/1983,4.024
7/23/1983,3.51
7/24/1983,5.714
7/25/1983,13.08
7/26/1983,8.845
7/27/1983,6.574
7/28/1983,4.996
7/29/1983,4.177
7/30/1983,3.554
7/31/1983,3.131
8/1/1983,14.01
8/2/1983,31.45
8/3/1983,18.12
8/4/1983,12.41
8/5/1983,9.118
8/6/1983,7.148
8/7/1983,5.881
8/8/1983,5.123
8/9/1983,4.497
8/10/1983,7.438
8/11/1983,8.703
8/12/1983,6.555
8/13/1983,5.194
8/14/1983,4.291
8/15/1983,7.915
8/16/1983,11.63
8/17/1983,7.952
8/18/1983,5.934
8/19/1983,4.638
8/20/1983,8.676
8/21/1983,6.381
8/22/1983,5.056
8/23/1983,91.32
8/24/1983,188.8
8/25/1983,46.5
8/26/1983,30.79
8/27/1983,22.2
8/28/1983,17.17
8/29/1983,14.08
8/30/1983,12.18
8/31/1983,10.96
9/1/1983,10.09
9/2/1983,9.522
9/3/1983,11.84
9/4/1983,14.9
9/5/1983,16.63
9/6/1983,13.23
9/7/1983,11.26
9/8/1983,10.04
9/9/1983,9.271
9/10/1983,8.711
9/11/1983,8.326
9/12/1983,8.042
9/13/1983,10.95
9/14/1983,9.473
9/15/1983,8.568
9/16/1983,17.83
9/17/1983,13.5
9/18/1983,11.02
9/19/1983,9.512
9/20/1983,17.11
9/21/1983,13.04
9/22/1983,10.67
9/23/1983,13.05
9/24/1983,14.52
9/25/1983,11.47
9/26/1983,9.659
9/27/1983,33.77
9/28/1983,18.47
9/29/1983,89.03
9/30/1983,30.28
10/1/1983,21.79
10/2/1983,16.92
10/3/1983,16.62
10/4/1983,35.73
10/5/1983,30.75
10/6/1983,48.21
10/7/1983,38.96
10/8/1983,37.07
10/9/1983,27.36
10/10/1983,31.57
10/11/1983,24.46
10/12/1983,20.76
10/13/1983,18.57
10/14/1983,17.17
10/15/1983,30.49
10/16/1983,22.63
10/17/1983,19.63
10/18/1983,17.9
10/19/1983,16.72
10/20/1983,16
10/21/1983,15.44
10/22/1983,15.03
10/23/1983,14.66
10/24/1983,14.33
10/25/1983,14.06
10/26/1983,27.28
10/27/1983,153.6
10/28/1983,41.86
10/29/1983,31.13
10/30/1983,128.4
10/31/1983,226.4
11/1/1983,218.2
11/2/1983,89.24
11/3/1983,64.83
11/4/1983,49.44
11/5/1983,58.87
11/6/1983,48.38
11/7/1983,40.49
11/8/1983,71.39
11/9/1983,61.83
11/10/1983,47.48
11/11/1983,42.75
11/12/1983,361.4
11/13/1983,292.3
11/14/1983,91.74
11/15/1983,69.28
11/16/1983,58.15
11/17/1983,60.46
11/18/1983,70.18
11/19/1983,72.45
11/20/1983,59.1
11/21/1983,53.14
11/22/1983,49.6
11/23/1983,119.1
11/24/1983,64.24
11/25/1983,56.56
11/26/1983,55.8
11/27/1983,101.3
11/28/1983,64
11/29/1983,57.24
11/30/1983,53.33
12/1/1983,50.94
12/2/1983,53.29
12/3/1983,84.8
12/4/1983,226.9
12/5/1983,84.57
12/6/1983,70.32
12/7/1983,65.02
12/8/1983,66.96
12/9/1983,178.7
12/10/1983,372.2
12/11/1983,271.3
12/12/1983,141.6
12/13/1983,744.7
12/14/1983,297.6
12/15/1983,226.3
12/16/1983,150.4
12/17/1983,186.7
12/18/1983,127
12/19/1983,104.6
12/20/1983,94.63
12/21/1983,88.7
12/22/1983,158.2
12/23/1983,107.2
12/24/1983,104.1
12/25/1983,149.4
